评论页码,评论内容,IP属地,性别,评论时间,点赞数,主评论
2,我不喝茶也不喝咖啡，但是抽烟搞得有点牙黄了，已经下单了，没用的话就来喷人，有用就一键三连[doge],上海,,2022-08-18 18:07:38,3,True
2,希望你能回来[doge],湖南,男,2022-08-22 14:50:33,0,False
2,[脱单doge],福建,,2022-08-20 00:10:28,0,False
2,等到货我来这里更新使用情况 正好 我男票和我都牙黄 我俩一块用 看看有没有用 有兴趣的可以蹲我后续！！！,上海,女,2022-08-18 18:05:56,3,True
2,回复 @Nat红尘 :收货了哦，体验蛮好的，得坚持使用再说[喜极而泣],上海,女,2022-08-24 16:29:48,1,False
2,希望能有后续,湖南,男,2022-08-22 14:50:41,1,False
2,蹲个后续[嗑瓜子],广东,男,2022-08-19 23:41:27,0,False
2,我是一年洗2次牙，但是爱吃色素重的食物咖啡奶茶可乐这些 吃多了很快就黄回去了 平时用这种美白牙膏确实能撑久很多,广东,女,2022-08-19 02:12:14,2,True
2,如果真的能白，也不算贵啊，基本美白牙齿的产品都差不多这个价,江苏,,2022-08-19 02:37:45,1,True
2,救。。我之前用佳洁士的那个什么美白牙膏 用到黏膜脱落啊  这个也会那么刺激吗？,广东,,2022-08-19 02:28:19,1,True
2,不会呀 这里面的成分都比较温和~,上海,,2022-08-19 09:56:11,0,False
2,这个小瓶子好可爱啊！早就想买这种挤压式的牙膏了,上海,,2022-08-19 02:08:05,1,True
2,一开始看到觉得一百多有点贵[笑哭]但是想想牙齿黄的话去口腔医院做个美白牙齿啥的项目也要个几百块钱  还不如买这个牙膏来的划算,广东,男,2022-08-19 02:03:01,1,True
2,给男朋友买！尤其是牙齿发黄的！真的巨管用！姐妹们！,江苏,男,2022-08-19 01:12:01,1,True
2,我把经常喝茶，牙齿很多的的茶渍，之前用其他的牙膏都不怎么管用，对茶渍的牙齿管用吗,北京,女,2022-08-19 01:06:10,1,True
2,我用这个已经把我老公的牙给洗白了，常年的烟牙黄黄的，洗白了也没有了味道，真好,上海,男,2022-08-19 00:41:18,1,True
2,真的有用吗，上班半年抽烟把牙齿弄黑了,北京,,2022-08-19 00:37:25,1,True
2,感觉手机摄像头被控制了，刚吃完晚餐抠了下牙齿，就给我推荐这个视频[doge],上海,女,2022-08-18 18:13:11,1,True
2,烟又戒不了，刷这个还有用不？,广东,女,2022-08-21 01:28:10,0,True
2,本人现身说法！！我男朋友的牙齿是抽烟的黄，就刷白了挺多，市面上的美白牙膏我也用过了不少，就这款是看出来有效果的，差不多2周吧就可以看出来,广东,,2022-08-21 00:41:43,0,True
2,我之前用红印的那个不管用 我用过 刷不干净的感觉 还没啥留香 还没卵用 这个我最近在坚持用 有点效果了,广东,女,2022-08-21 00:25:29,0,True
2,牙龈出血容易肿 能缓解吗？ [笑哭],广东,男,2022-08-20 23:08:01,0,True
2,真的要保护好牙齿！！ 大门牙不知道怎么就坏了 花了一万多 钱都无所谓 主要是人挨疼 一定要好好刷牙,广东,,2022-08-20 22:42:53,0,True
3,真的能去牙渍吗？需要用多长时间啊？我是喜欢吃甜食有牙渍牙垢啥的，可以用吗？[藏狐],广东,女,2022-08-20 22:25:22,0,True
3,我也觉着有点点贵，但如果能少遭罪不用洗牙是值得的吧,广东,,2022-08-20 22:09:15,0,True
3,我牙齿很整齐，就是喝茶有黄渍，,北京,女,2022-08-20 22:04:57,0,True
3,这个用完会不会像牙贴那么刺激啊？敏感牙很害怕！！,北京,男,2022-08-20 22:02:24,0,True
3,不爱吃早饭导致的口臭用什么牙膏好一点,广东,,2022-08-20 21:56:02,0,True
3,哪里可以买到，想给我男友试试，他不止牙黄，最近牙龈老是肿痛出血 [笑哭],上海,,2022-08-20 21:55:23,0,True
3,种草了 希望我不争气的牙齿能好一点[笑哭],广东,女,2022-08-20 21:51:20,0,True
3,[打call][打call][打call][打call][打call],上海,男,2022-08-19 09:49:12,0,True
3,什么意思我刚洗完牙就给我推荐这个 想试试了 争取下个月不去洗牙了,广东,,2022-08-19 06:42:23,0,True
3,这个牙膏不酸牙么？我以前买佳洁士的很酸牙，真的贼难受？,江苏,女,2022-08-19 03:10:57,0,True
3,不酸牙啊 刷完会觉得牙面涩涩的 但是不酸牙,上海,,2022-08-19 18:37:02,0,False
3,我也是一天一杯冰美式 感觉牙齿都黄了 有没有用过的麻烦告诉我？,北京,男,2022-08-19 02:21:28,0,True
3,想问下真的有用吗 [笑哭] 有没有坚持用过的，貌似牙膏的美白都是短暂的，除非要用很久吧,广东,,2022-08-19 02:18:57,0,True
3,upup 那个我想问一下牙齿上有黑渍用这个有效吗,广东,,2022-08-19 02:15:52,0,True
3,我每天用电动牙刷两次，普通牙刷一次，牙线两到三次，结果抽烟还是把牙抽黄了 烟渍真的难搞！,广东,,2022-08-19 02:15:20,0,True
3,烟渍是沉淀 比较顽固是刷不干净的哦！,上海,,2022-08-19 09:54:56,0,False
3,为什么我洗完牙还有黑点和黄渍，他说洗牙只是给你洗掉结石，那些黑点是坏牙洗不掉，黄渍 他说洗牙洗不白，只洗结石,广东,男,2022-08-19 02:10:31,0,True
3,姐妹你这个电动牙刷是什么牌子的？？想知道！！,北京,,2022-08-19 02:07:31,0,True
3,罗曼的,上海,,2022-08-19 09:54:21,0,False
3,我c!这是监视我了吗？这个断黑的牙膏我也在用，挺好使的，现在基本都看不到牙黄了,上海,女,2022-08-19 01:52:11,0,True
3,有人说美牙仪用了会牙酸，牙龈痛，大家都会这样吗,上海,,2022-08-19 01:42:32,0,True
3,我的虎牙特别黄，洗过牙也是很黄 这个精华能去黄吗？,广东,女,2022-08-19 01:38:07,0,True
3,我靠，我之前有次在711盲买了个按压式的也是这样头的牙膏 ，真的感觉用完白了，但是后来丢了，我也不记得啥牌子，不行我得买试试是不是这款,北京,男,2022-08-19 01:36:02,0,True
4,哇，我男朋友经常抽烟牙黄的很让他也试试,广东,女,2022-08-19 01:36:00,0,True
4,就问经常牙龈出血的我可以用吗？[笑哭],广东,女,2022-08-19 01:35:58,0,True
4,这个会辣口吗 有些牙粉我用的太刺激了[笑哭],北京,女,2022-08-19 01:34:52,0,True
4,不会呀 这个我刷着很温和,上海,,2022-08-19 16:31:46,0,False
4,没有烟渍 爱喝可乐的女生可以用吗？因为我牙很乱 牙贴什么的不适合我[藏狐],江苏,女,2022-08-19 01:31:16,0,True
4,可以的呀 我自己就是经常喝咖啡、茶、可乐 也一样用这个刷的,上海,,2022-08-19 10:02:18,0,False
4,爸爸长期吸烟，牙齿比较黄，不知道有救没救[藏狐],广东,女,2022-08-19 01:30:46,0,True
4,还有救哈哈哈哈哈哈哈,上海,,2022-08-19 09:58:31,0,False
4,下单了！一直在想知道除了洗牙还有没有别的办法，洗牙，太痛苦了,上海,女,2022-08-19 01:24:27,0,True
4,感觉好厉害，牙龈敏感也能用吗,广东,,2022-08-19 01:17:41,0,True
4,之前买的一个德国哈嗯的一个牙粉，每天用感觉好刺激口腔啊，得了口腔溃疡,江苏,男,2022-08-19 01:18:09,0,True
4,我是喝咖啡有点色素 用这个管用吗？得坚持用多久比较好,广东,,2022-08-19 01:17:20,0,True
4,原理就是用复合生物酶去消除牙渍和色素，所以想美白牙齿的都可以用啦,上海,,2022-08-19 09:57:02,0,False
4,用后会牙酸吗？因为牙齿本来就不太好，所以很谨慎,广东,男,2022-08-19 00:37:10,0,True
4,抽烟牙黄的那种多久有效果 平时怎么刷也刷不白,上海,,2022-08-19 00:26:47,0,True
4,烟民来问，美白牙膏可以早晚使用吗？长期会不会伤害牙齿？[喜极而泣],上海,男,2022-08-18 19:40:42,0,True
4,当然可以啦！它是靠sosy这个专利成分去溶解污渍，不会有磨损，刷牙的时候不要太用力就不会对牙齿有伤害的！,上海,,2022-08-18 21:23:48,0,False
1,到猫砂用胶就赶紧查查甲醛，果真有差别的,广东,,2022-08-23 18:05:22,32,True
1,回复 @汤汤脸不圆 :所有豆腐啥都有甲醛，因为豆腐砂成型需要粘合剂，一般是胶，所以多多少少会有点甲醛。其他的猫砂也一样，看材料和工艺，不过铁锤黑标应该没问题。,江苏,,2022-09-02 10:51:46,5,False
1,回复 @神之彻 :嗯嗯 我用的不是豆腐砂 但是选猫砂还是要看看检测报告的～,上海,,2022-09-02 11:10:27,0,False
1,好多猫砂都甲醛超标！真的很可怕！,上海,,2022-08-23 18:58:35,0,False
1,同意！养猫咪跟养孩子一样，总要给它最好的最安全的[星星眼],上海,,2022-08-23 16:40:02,21,True
1,之前用了一款便宜的猫砂，每次回家跟回公共厕所一样，猫屎臭味真的很刺激,上海,,2022-08-23 18:08:58,20,True
1,我放在阳台，窗户都开着。,浙江,男,2022-09-08 18:26:57,0,False
1,有的时候还辣眼睛[笑哭],上海,,2022-08-25 10:59:44,0,False
1,没有甲醛真的很重要！！！我的猫咪就是之前有尿闭问题，医生让我之后注意点！别买便宜猫砂,广东,男,2022-08-23 17:35:05,14,True
1,尿闭不是因为不喝水？,天津,男,2022-09-06 13:03:06,1,False
1,治一回尿闭的钱，就把之前猫砂省的钱全找回来了,辽宁,,2022-08-31 22:10:17,0,False
1,真的一点臭味都没有吗？实在不行我把屎盆子丢外面好了。客厅都不想放[笑哭],广东,男,2022-08-23 18:45:45,8,True
1,一是教会猫咪埋。二是猫砂盆要大，婴儿浴盆那么大，而且猫砂要足够厚。三是勤铲。四是买那种猫砂除臭器，放猫砂盆里面，猫拉完它会自动工作……,江苏,,2022-09-02 10:54:04,1,False
1,话说教猫咪去便盆就好了呀，我家的猫捡来都是成年猫了，为了节省成本我每天上大号都把猫抱着一起让它看着我拉让后把它关在厕所吃住都在厕所3天就自己去便盆拉屎撒尿了,重庆,男,2022-09-08 12:42:22,5,True
1,回复 @汤汤脸不圆 :那就多关它几天[脱单doge],重庆,男,2022-09-08 13:19:24,0,False
1,不是所有猫猫都是这么乖和听话的[囧],上海,,2022-09-08 12:52:56,0,False
1,"那不是还要封闭的猫砂盆才有用 
我家猫边拉味道边扩散。感觉什么猫砂都没用[囧]",广东,,2022-09-01 13:22:13,5,True
1,可以试试看开空调，真的很有效果,浙江,,2022-09-08 10:28:26,0,False
1,我家都是开放式猫砂盆，三只猫，就尿闭那只拉屎贼臭，另外两只没什么味道。现在三只拉屎都不臭了。,江苏,女,2022-09-03 21:18:05,0,False
1,我家猫拉屎庞臭，后来因为尿闭，不吃干粮，换了全肉湿粮喂养，现在拉屎都没臭味了，要把屎放鼻子底下才能闻到味道，而且还不是屎臭味，连口臭都没有了[笑哭],江苏,女,2022-09-03 21:17:09,0,False
1,我家的猫从来不用猫砂都是后院，地里解决，憋着都不拉家里,云南,男,2022-09-01 11:14:06,4,True
1,回复 @用有洞的口袋装小钱钱 :也不是老家，只是家里带个花园那种,云南,男,2022-09-11 10:38:24,0,False
1,我的猫刚收养的时候就这样，不用猫砂盆，就一直憋着，后来猫砂放到地里才解决了。之后就留了一点有它味道的猫砂到盆里，就知道用了,河北,,2022-09-11 10:29:09,0,False
1,回复 @汤汤脸不圆 :你有没有想过他说的其实是他的老家,安徽,,2022-09-02 10:24:19,0,False
1,下单了！朋友也说这个听说除臭效果一流，刚买到货好用我就来反馈[妙啊],上海,女,2022-08-23 16:42:39,3,True
1,用过来反馈一下好吗？,山东,,2022-09-06 13:29:01,1,False
1,请问好用吗？,陕西,女,2022-09-06 12:42:15,1,False
1,回复 @幽兰拿铁多点糖 :好哒，感谢,陕西,女,2022-09-07 12:11:54,0,False
1,之前用杉木猫砂，100块一袋，真是用不起了,辽宁,女,2022-09-03 13:20:39,2,True
1,那确实没必要买那么贵的啦[惊讶],上海,,2022-09-03 13:36:18,0,False
1,千万别买绿茶味，猫砂本身的味道就巨臭！！！,河南,男,2022-09-03 11:48:21,2,True
1,我们家的会自己上马桶[doge],北京,,2022-08-29 21:26:43,2,True
1,回复 @汤汤脸不圆 :[偷笑][偷笑][偷笑],北京,,2022-08-30 16:27:27,0,False
1,赶紧送去上大学 别耽误孩子了[脱单doge],上海,,2022-08-30 10:57:08,0,False
1,"铲出来的猫砂不要往厕所冲，真的。[辣眼睛]
真正有效杜绝房间臭味的方法是买个全封闭猫砂盆。",湖南,,2022-09-08 12:36:23,1,True
1,我已经买的是全封闭的了，但是还是会飘出来[藏狐],上海,,2022-09-08 12:53:23,0,False
1,不养猫一点都不臭,河北,,2022-09-02 12:46:27,1,True
1,和铂钻比哪个能打,重庆,,2022-09-01 10:11:48,1,True
1,我觉得铂钻一般 我用了铂钻以后床上会出现些许猫砂[捂眼],云南,女,2022-09-01 11:40:29,0,False
1,我家两只猫，一直在用这个，不得不说，真的好用[藏狐][藏狐]我不是托哈！亲测！真的比其他用起来味道小,广东,,2022-08-23 17:46:57,1,True
1,咱就是说 我也买的这个 已经买了很多回了 不是托 看在我自来水的份上 可以多点优惠吗？,广东,,2022-08-23 17:43:39,1,True
1,置顶蓝链的内部优惠券别忘了领！,上海,,2022-08-23 18:09:10,0,False
1,. 我目前用的就是这个猫砂，我是味道很敏感的人，两只猫，都是拉屎怪，家里基本没有味道的，比较在意除臭，低尘的，直接照搬我准没错[OK],江苏,,2022-08-23 16:43:07,1,True
1,我妈就喜欢买便宜猫砂，就那种工厂货，粘底有味粉尘大，以前买过松木砂但是我家猫不喜欢用，劣质猫砂时间用久了很怕小猫尿闭或者有其他问题，也不知道怎么跟她说…,山东,,2022-09-10 20:09:06,0,True
2,到猫砂用胶就赶紧查查甲醛，果真有差别的,广东,,2022-08-23 18:05:22,32,True
2,回复 @汤汤脸不圆 :所有豆腐啥都有甲醛，因为豆腐砂成型需要粘合剂，一般是胶，所以多多少少会有点甲醛。其他的猫砂也一样，看材料和工艺，不过铁锤黑标应该没问题。,江苏,,2022-09-02 10:51:46,5,False
2,回复 @神之彻 :嗯嗯 我用的不是豆腐砂 但是选猫砂还是要看看检测报告的～,上海,,2022-09-02 11:10:27,0,False
2,好多猫砂都甲醛超标！真的很可怕！,上海,,2022-08-23 18:58:35,0,False
2,同意！养猫咪跟养孩子一样，总要给它最好的最安全的[星星眼],上海,,2022-08-23 16:40:02,21,True
2,之前用了一款便宜的猫砂，每次回家跟回公共厕所一样，猫屎臭味真的很刺激,上海,,2022-08-23 18:08:58,20,True
2,我放在阳台，窗户都开着。,浙江,男,2022-09-08 18:26:57,0,False
2,有的时候还辣眼睛[笑哭],上海,,2022-08-25 10:59:44,0,False
2,没有甲醛真的很重要！！！我的猫咪就是之前有尿闭问题，医生让我之后注意点！别买便宜猫砂,广东,男,2022-08-23 17:35:05,14,True
2,尿闭不是因为不喝水？,天津,男,2022-09-06 13:03:06,1,False
2,治一回尿闭的钱，就把之前猫砂省的钱全找回来了,辽宁,,2022-08-31 22:10:17,0,False
2,真的一点臭味都没有吗？实在不行我把屎盆子丢外面好了。客厅都不想放[笑哭],广东,男,2022-08-23 18:45:45,8,True
2,一是教会猫咪埋。二是猫砂盆要大，婴儿浴盆那么大，而且猫砂要足够厚。三是勤铲。四是买那种猫砂除臭器，放猫砂盆里面，猫拉完它会自动工作……,江苏,,2022-09-02 10:54:04,1,False
2,话说教猫咪去便盆就好了呀，我家的猫捡来都是成年猫了，为了节省成本我每天上大号都把猫抱着一起让它看着我拉让后把它关在厕所吃住都在厕所3天就自己去便盆拉屎撒尿了,重庆,男,2022-09-08 12:42:22,5,True
2,回复 @汤汤脸不圆 :那就多关它几天[脱单doge],重庆,男,2022-09-08 13:19:24,0,False
2,不是所有猫猫都是这么乖和听话的[囧],上海,,2022-09-08 12:52:56,0,False
2,"那不是还要封闭的猫砂盆才有用 
我家猫边拉味道边扩散。感觉什么猫砂都没用[囧]",广东,,2022-09-01 13:22:13,5,True
2,可以试试看开空调，真的很有效果,浙江,,2022-09-08 10:28:26,0,False
2,我家都是开放式猫砂盆，三只猫，就尿闭那只拉屎贼臭，另外两只没什么味道。现在三只拉屎都不臭了。,江苏,女,2022-09-03 21:18:05,0,False
2,我家猫拉屎庞臭，后来因为尿闭，不吃干粮，换了全肉湿粮喂养，现在拉屎都没臭味了，要把屎放鼻子底下才能闻到味道，而且还不是屎臭味，连口臭都没有了[笑哭],江苏,女,2022-09-03 21:17:09,0,False
2,我家的猫从来不用猫砂都是后院，地里解决，憋着都不拉家里,云南,男,2022-09-01 11:14:06,4,True
2,回复 @用有洞的口袋装小钱钱 :也不是老家，只是家里带个花园那种,云南,男,2022-09-11 10:38:24,0,False
2,我的猫刚收养的时候就这样，不用猫砂盆，就一直憋着，后来猫砂放到地里才解决了。之后就留了一点有它味道的猫砂到盆里，就知道用了,河北,,2022-09-11 10:29:09,0,False
2,回复 @汤汤脸不圆 :你有没有想过他说的其实是他的老家,安徽,,2022-09-02 10:24:19,0,False
2,下单了！朋友也说这个听说除臭效果一流，刚买到货好用我就来反馈[妙啊],上海,女,2022-08-23 16:42:39,3,True
2,用过来反馈一下好吗？,山东,,2022-09-06 13:29:01,1,False
2,请问好用吗？,陕西,女,2022-09-06 12:42:15,1,False
2,回复 @幽兰拿铁多点糖 :好哒，感谢,陕西,女,2022-09-07 12:11:54,0,False
2,之前用杉木猫砂，100块一袋，真是用不起了,辽宁,女,2022-09-03 13:20:39,2,True
2,那确实没必要买那么贵的啦[惊讶],上海,,2022-09-03 13:36:18,0,False
2,千万别买绿茶味，猫砂本身的味道就巨臭！！！,河南,男,2022-09-03 11:48:21,2,True
2,我们家的会自己上马桶[doge],北京,,2022-08-29 21:26:43,2,True
2,回复 @汤汤脸不圆 :[偷笑][偷笑][偷笑],北京,,2022-08-30 16:27:27,0,False
2,赶紧送去上大学 别耽误孩子了[脱单doge],上海,,2022-08-30 10:57:08,0,False
2,"铲出来的猫砂不要往厕所冲，真的。[辣眼睛]
真正有效杜绝房间臭味的方法是买个全封闭猫砂盆。",湖南,,2022-09-08 12:36:23,1,True
2,我已经买的是全封闭的了，但是还是会飘出来[藏狐],上海,,2022-09-08 12:53:23,0,False
2,不养猫一点都不臭,河北,,2022-09-02 12:46:27,1,True
2,和铂钻比哪个能打,重庆,,2022-09-01 10:11:48,1,True
2,我觉得铂钻一般 我用了铂钻以后床上会出现些许猫砂[捂眼],云南,女,2022-09-01 11:40:29,0,False
2,我家两只猫，一直在用这个，不得不说，真的好用[藏狐][藏狐]我不是托哈！亲测！真的比其他用起来味道小,广东,,2022-08-23 17:46:57,1,True
2,咱就是说 我也买的这个 已经买了很多回了 不是托 看在我自来水的份上 可以多点优惠吗？,广东,,2022-08-23 17:43:39,1,True
2,置顶蓝链的内部优惠券别忘了领！,上海,,2022-08-23 18:09:10,0,False
2,. 我目前用的就是这个猫砂，我是味道很敏感的人，两只猫，都是拉屎怪，家里基本没有味道的，比较在意除臭，低尘的，直接照搬我准没错[OK],江苏,,2022-08-23 16:43:07,1,True
2,我妈就喜欢买便宜猫砂，就那种工厂货，粘底有味粉尘大，以前买过松木砂但是我家猫不喜欢用，劣质猫砂时间用久了很怕小猫尿闭或者有其他问题，也不知道怎么跟她说…,山东,,2022-09-10 20:09:06,0,True
3,已经下单了，看看效果,天津,,2022-09-09 18:53:31,0,True
3,回复 @小十五呀XD :用了效果还行，除了贵没别的毛病。也可能是我太穷了,河北,,2022-11-23 20:44:48,0,False
3,用了嘛咋样咋样,北京,女,2022-11-22 00:18:31,0,False
3,我家猫有埋屎强迫症，每次至少扒拉三分钟才会出来。每天早上七八点必拉屎，生物闹钟无疑了,重庆,男,2022-09-09 10:23:10,0,True
3,好好笑 生物钟比我准时,上海,,2022-09-10 15:29:52,1,False
3,和我家猫一样，早上8点，下午6点，一天两次很固定,云南,,2022-09-10 10:17:02,1,False
3,猫屎还好，铲了就没味了，猫尿才是，怎么都去不掉,四川,男,2022-09-08 17:28:43,0,True
3,真的吗,河南,,2022-09-06 17:16:02,0,True
3,马上教我家猫上厕所,黑龙江,,2022-09-04 18:38:04,0,True
3,真的吗？,山东,女,2022-09-04 12:51:41,0,True
3,为什么要埋，位置那么小,安徽,男,2022-09-04 12:22:28,0,True
3,多猫家庭适合吗？,江苏,女,2022-09-02 19:55:48,0,True
3,回复 @纨绔的兔兔酱 :蓝钻我一般是掺着豆腐砂用，纯蓝钻用不起，我家有16只猫_(:з」∠)_不清楚自动的能不能用豆腐砂,浙江,,2022-09-08 22:25:12,0,False
3,回复 @洛书画画养猫猫 :嗯呐。我买了小佩的自动猫砂盆，之前一直用蓝钻，太贵了感觉，想要个适中点的牌子嗯,江苏,女,2022-09-08 21:16:25,0,False
3,遇上特别便宜，几块钱一包的时候可以买，日常价格没必要，结团不太结实，灰有点大。,浙江,,2022-09-08 20:32:08,0,False
3,"？
啊这",广西,,2022-09-02 12:45:14,0,True
3,不允许没用过是吧？建议直接送我[脱单doge],安徽,,2022-09-01 18:40:04,0,True
3,竟未见过如此厚颜无耻之人（bushi [doge][doge][doge],上海,,2022-09-01 19:14:46,0,False
3,看成了不许养猫的人用猫砂,吉林,男,2022-09-01 10:10:54,0,True
3,我家猫咪不仅不埋粑粑，它直接不用猫砂盆[热]。猫粑粑臭也有可能是猫粮问题,广西,男,2022-08-31 19:10:28,0,True
3,我寻思我云养猫，也不能给自己用吧[滑稽][滑稽],浙江,,2022-08-30 18:22:07,0,True
3,6,江苏,男,2022-08-30 10:17:46,0,True
3,[热词系列_打卡],广东,,2022-08-30 10:16:33,0,True
3,封面这是猫，感觉臭臭的[doge],北京,男,2022-08-30 10:15:18,0,True
3,这个香气会让猫咪打喷嚏吗 之前用别的带香气的就打喷嚏现在好怕,上海,女,2022-08-23 18:39:34,0,True
3,不会 这个是没加香精的 只有谷子味~,上海,,2022-08-23 18:57:15,0,False
3,ceno是真的很强 上回出去玩了好几天回到家居然都没什么味道...[笑哭],广东,男,2022-08-23 18:37:25,0,True
3,我偶尔忘记铲屎也不会很臭[OK],上海,,2022-08-31 22:42:43,0,False
3,这个猫砂我用两年多了，一般有购物节的我都囤一些，家里现在还有，有点小贵，但是一包就能用一个月，还是很省的,广东,女,2022-08-23 18:35:26,0,True
3,小时候拉了埋起来，现在突然就不埋了，不知道咋回事，每次臭到自闭,上海,,2022-08-23 18:24:43,0,True
3,猫咪埋屎是为了在野外隐藏自己的痕迹，躲避天敌。你家的宝贝渐渐不埋屎了，说明它在家里非~常~安心，觉得自己不需要隐藏什么，或者是觉得自己是老大，这家里它啥都不用怕。,河南,,2022-09-01 10:41:17,0,False
4,一开始觉得养猫比养狗干净，也不会有味道，没想到猫砂盆是真难闻，准备试试这个,江苏,,2022-08-23 18:20:36,0,True
4,真的可以除臭嘛，平常在家都是憋着气铲屎的[笑哭]太想要不臭的了,广东,女,2022-08-23 18:19:53,0,True
4,这个猫砂真的绝，我买的也是无香的款，有时候都没发现喵喵拉屎了，不得不说up和我眼光一样好哈哈哈哈,广东,,2022-08-23 18:19:41,0,True
4,大数据太懂我了，正好需要除臭效果好的猫砂~码住,广东,男,2022-08-23 18:16:33,0,True
4,真的好用 买过很多便宜的的 反而这款深得我心！！刷到同款了激动！！！,广东,,2022-08-23 18:16:32,0,True
4,我也买了2袋这个超级好，原味的，铲屎都不臭[害羞],上海,,2022-08-23 18:14:43,0,True
4,痛的教训[笑哭] 香精猫砂真的难闻，最近我也换成这个 明显就臭味少了,广东,男,2022-08-23 18:13:15,0,True
4,我懂你 那种又香又臭的[囧],上海,,2022-08-23 18:16:54,0,False
4,在其他博主那里种的草，这次领养了一只猫咪就买了，确实好用，没有味道，不沾底。表扬了，可不兴涨价哈,广东,,2022-08-23 18:09:40,0,True
4,！！！就是这个，家里两只，每次拉屎我都熏的戴口罩，昨天刚买的，终于没有粑粑味了！！！[笑哭],广东,,2022-08-23 18:09:25,0,True
4,晕 不敢想两只有多臭了 [灵魂出窍],上海,,2022-08-23 18:58:11,0,False
4,第一次在b站买东西，也是第一次当麻麻，希望好用，然后可以一直常用,广东,,2022-08-23 18:03:39,0,True
4,好用！选好猫砂少走弯路！,上海,,2022-08-31 22:43:26,0,False
4,除臭是真的很牛皮，从用了这款，房间里真的无论猫怎么拉 只要埋好了就没有味道[笑哭],江苏,,2022-08-23 18:04:26,0,True
4,啊我之前用一些猫砂 有很刺激很辣眼睛的味道 那个是什么味道啊？？是不是甲醛味？,北京,,2022-08-23 17:53:59,0,True
4,非常喜欢这款猫砂，性价比非常高，我家两只猫一袋，可以用半个月,广东,,2022-08-23 17:49:19,0,True
4,我也是买过一袋之后停不下来 多猫家庭直接八袋八袋的买[藏狐],广东,,2022-08-23 17:48:50,0,True
4,真的好用，半个月没换猫砂都不臭，就是有点贵 但是冲着没甲醛没香精我还是咬咬牙买了！,上海,,2022-08-23 17:41:40,0,True
4,自从知道很多猫砂都甲醛超标 我都不敢随便买了[囧],上海,,2022-08-23 18:59:39,0,False
4,日常囤货，是真的好用,广东,女,2022-08-23 17:37:53,0,True
4,这个猫砂一袋五斤，可以用多久！一次买几袋合适！我是新手，准备养猫,广东,,2022-08-23 17:31:39,0,True
4,说真的 猫脚都不臭了用了三四个月了 真的挺好用,广东,,2022-08-23 17:29:46,0,True
4,这个的确很好用。给猫换了自动猫砂盆，用了配套的猫砂，猫猫怎么也不进去；倒掉，换回之前的——开了一包新的ceno，就进去拉屎了。,上海,,2022-08-23 17:29:16,0,True
4,不是人工香精 主子可能比较喜欢吧哈哈哈哈,上海,,2022-08-31 22:42:01,0,False
4,今天买了两袋，希望效果像你说的这样，我家阳台快臭死了,北京,,2022-08-23 17:25:47,0,True
4,麻烦问一下实际效果怎么样,河北,男,2022-09-01 10:26:45,0,False
4,请问实际效果怎样,辽宁,男,2022-08-31 17:08:45,0,False
5,ceno这个我用了，觉得结团就正常豆腐猫砂的程度，不过吸味是真的一流，三天不铲都不臭,江苏,男,2022-08-23 17:19:57,0,True
5,我们是在店里养猫，之前的猫砂不除臭特别社死，用这个之后店里真的一点味也没有了，除了铲屎的时候有点臭，反正性价比很高了,广东,,2022-08-23 17:17:50,0,True
5,之前都是用的豆腐猫砂，除臭是真不行。用了ceno之后就真香了，一开始只买了一袋，后来都是几袋几袋的买,江苏,,2022-08-23 17:13:01,0,True
5,第一次养猫就买的这个猫砂 掩盖味道真的很不错 拉完盖住就没有味道了,上海,男,2022-08-23 17:11:29,0,True
5,一开始就买这个，后来图便宜买了别的，发现别的真的很臭，这个真的很好用。,广东,,2022-08-23 17:12:33,0,True
5,之前用过一次就种草了，可惜就是有点点贵，有优惠就能继续快乐了！！！,广东,男,2022-08-23 17:08:06,0,True
5,这个除臭我很喜欢！夏天混别的猫砂真的好用！！。好多猫砂夏天除臭根本不行！,广东,,2022-08-23 17:06:43,0,True
5,气味太浓的猫砂真的踩过一次雷，就不敢再用,上海,,2022-08-23 17:04:48,0,True
5,这个冲水，和除味，有点牛了。有下单的冲动,上海,,2022-08-23 19:19:02,0,False
5,我之前不懂的时候也都买巨香的 现在想想很对不住猫猫[大哭],上海,,2022-08-23 19:00:44,0,False
5,买了！我家的猫能吃又能拉，屋里经常很大的味儿，希望这个可以解决这个问题[大哭][大哭],上海,,2022-08-23 16:46:29,0,True
5,害 我严重怀疑B站监控我的生活 昨天铲屎的时候才说想换一款猫砂 这不今天就推送了[喜极而泣] 下单了6包 用了看是不是真有评论说的那么好,河北,,2022-08-23 16:44:30,0,True
5,回复 @中星立长空 :用了！没啥臭味 不算踩坑,河北,,2022-09-07 17:24:13,1,False
5,实际效果咋样[微笑],辽宁,男,2022-08-31 17:04:09,0,False
5,给主子买了六袋，如果不好用就回来骂你,江苏,,2022-08-23 16:42:48,0,True
5,用过以后感觉怎么样啊,河北,男,2022-09-01 10:26:26,0,False
5,请问实际效果咋样？,辽宁,男,2022-08-31 17:07:54,0,False
1,它可以加速功能性护肤品的吸收！比如抗老，美白类的护肤品，应该事半功倍吧,江苏,男,2023-04-19 21:23:49,2,True
1,对的 它就相当于护肤品的功效放大器,上海,,2023-04-19 22:16:28,0,False
