评论页码,评论内容,IP属地,性别,评论时间,点赞数,主评论
99,只吃苹果你可能会饿死。,湖南,,2023-09-12 21:50:37,0,True
99,一天一个医生，苹果远离我,山东,男,2023-09-12 21:13:14,0,True
99,血糖会高[微笑],陕西,,2023-09-12 21:10:59,0,True
99,一天一个小苹果,江苏,男,2023-09-12 21:07:58,0,True
99,吃苹果的感觉就像用指甲在墙上刮,湖南,,2023-09-12 20:54:02,0,True
99,医生：这是假的，别信[滑稽][滑稽][滑稽],北京,,2023-09-12 20:53:20,0,True
99,小时候吃苹果一点事没有，现在吃苹果，刚把第一口苹果吞进肚子中就恶心，干呕，是不是我的基因改变对苹果过敏了，我前年还挺喜欢吃梨的，后来吃了苹果梨后也是恶心干呕，现在所有的梨也不敢吃了,山东,,2023-09-12 00:46:33,0,True
99,这么吃最后你会发现你得了胃病,广东,,2023-09-11 23:53:08,0,True
99,提示:是每天吃苹果，不是把苹果当饭吃,甘肃,女,2023-09-11 19:40:12,0,True
99,吃一年直接飞升。,新疆,,2023-09-11 09:53:10,0,True
100,吃苹果就牙疼[藏狐],上海,男,2023-09-11 09:47:27,0,True
100,主播说的这些，只要每天晚上9点半睡着，就可以了，再说人类也不适合每天吃水果！,河南,,2023-09-11 09:37:01,0,True
100,但是 糖分很高啊,福建,,2023-09-11 03:37:44,0,True
100,我真的吃不了苹果，我听见配音这个咀嚼苹果的声音，就全身鸡皮疙瘩。我可以一辈子都不吃苹果。,辽宁,女,2023-09-10 23:22:55,0,True
100,已连续吃了三年，目前化神期[doge],山西,,2023-09-10 18:37:48,0,True
100,那么我苹果过敏的话，阁下将如何应对呢,内蒙古,男,2023-09-10 16:56:53,0,True
100,饭前吃还是饭后吃？,浙江,,2023-09-10 00:17:38,0,True
100,适量吃苹果有好处，但没有你说得这么夸张。,浙江,男,2023-09-09 21:45:34,0,True
100,空肚吃苹果胃疼,广东,,2023-09-09 15:53:52,0,True
100,不信[OK],吉林,男,2023-09-09 15:07:03,0,True
100,提问:一天吃几个苹果,辽宁,男,2023-09-09 12:06:07,0,True
100,饱腹感这东西对我来说好像没啥用,贵州,,2023-09-09 11:09:29,0,True
100,第114514天直接进化变成高级动物,黑龙江,,2023-09-09 01:21:32,0,True
100,会吐，试过了[无语],安徽,,2023-09-07 13:10:58,0,True
100,你家苹果没有卖完吧！,湖南,,2023-09-22 19:06:52,0,True
100,先说我是男的我连续吃苹果吃过两个月 只吃苹果。每天两个。减肥成功 后面又连续吃了2个月（这三个月没有只吃苹果。每个星期会吃一次饭。 ）4个月大概瘦了50斤。 回去我妈都不认识我了。因为当时在东莞上班。几个月瘦那么多她看我怪怪的,四川,男,2023-09-26 00:57:12,0,True
100,我每天都吃一个苹果，也没像他说的那么神奇。一个苹果改变不了太多，人的生活有规律，自己有一定的自律性才是最好的,广东,女,2023-09-24 12:04:04,0,True
100,我小学6年级到现在基本一周5颗苹果，感觉就还好吧。,福建,,2023-09-24 00:02:30,0,True
100,[嗑瓜子][嗑瓜子][嗑瓜子]道理我都听懂了，那苹果和地理有啥关系,陕西,男,2023-09-22 18:34:25,0,True
100,40天 练气一层，1年 筑基，连续吃10年 可突破金丹 ，100年 白日飞升,江苏,,2023-09-22 16:35:24,0,True
101,啊真嘟假嘟,河北,,2023-09-19 21:50:25,0,True
101,那我每顿饭前两个饭后两个，一天是12+个会怎么样,韩国,男,2023-09-17 08:44:22,0,True
101,吃苹果的同时，要戒掉上班吗,江苏,,2023-09-16 21:45:41,0,True
101,苹果有饱腹感？这货能减肥才不可思议，吃了它饿得太厉害，不得不又吃了很多别的东西~,广东,,2023-09-15 08:10:41,0,True
101,放心摄入的果糖会让你迅速长胖,湖北,,2023-09-13 06:05:53,0,True
101,苹果涕泄了，请帮帮我们吧[妙啊],广西,,2023-09-13 02:37:05,0,True
101,苹果已经很贵了呀,江苏,,2023-09-13 02:12:34,0,True
101,一睁眼，看到有个大叔对着你：小哥，要来个苹果吗？,安徽,男,2023-09-13 01:43:40,0,True
101,没什么用，之前天天吃，吃了半年表示没那么神奇,山东,,2023-09-13 00:53:50,0,True
101,好的，这就计划吃一个月的苹果，然后回来追评[吃瓜],江苏,,2023-09-12 22:09:45,0,True
101,必须支持，牛顿就是苹果吃多了,福建,,2023-09-12 21:15:05,0,True
101,下单了,福建,男,2023-09-12 18:15:15,0,True
101,就是吃苹果胃疼，别的水果都不，就吃苹果胃疼，邪门了,辽宁,男,2023-09-11 21:25:10,0,True
101,我一天吃两个一个半月效果是不是也差不多？,江苏,男,2023-09-11 21:02:41,0,True
101,如果只是吃苹果第二天就低血糖第三天头晕眼花第四天躺着不动第五天开席,陕西,,2023-09-11 18:42:14,0,True
101,大量的微量元素？那到底是大量还是微量？,浙江,女,2023-09-11 15:06:05,0,True
101,自媒体看个乐就好,广东,,2023-09-11 10:09:36,0,True
101,是的，坚持三十天可以长生不老,山东,,2023-09-11 01:29:28,0,True
101,此时一位小伙自信的看了看，桌子上一大袋的苹果,宁夏,,2023-09-10 20:33:10,0,True
101,那我一天吃30个苹果呢[思考],福建,男,2023-09-10 16:58:35,0,True
102,现在的苹果没有以前的好吃了,江苏,,2023-09-09 23:43:30,0,True
102,吃了五年苹果，现在已经飞升了,河南,,2023-09-09 15:14:47,0,True
102,一天一个苹果，美容院远离我[doge],河南,,2023-09-09 10:38:51,0,True
102,不可能，太片面了，只吃同一种东西应该会导致其他营养摄入不足,湖北,男,2023-09-07 13:22:03,0,True
102,想知道多囊肾有什么治疗方法,江苏,,2023-09-23 16:24:33,0,True
102,开头肺部长泡的画面是什么情况,陕西,,2023-09-23 08:10:45,0,True
102,苹果又冰又酸，我一想到就牙疼[笑哭],甘肃,,2023-09-21 19:40:26,0,True
102,别被误导,广西,,2023-09-17 23:38:28,0,True
102,不是因为我很多年每天早上吃一个苹果，要不我就信了。,山东,,2023-09-17 22:55:25,0,True
102,吃苹果牙龈疼怎么办？,宁夏,男,2023-09-17 21:32:14,0,True
102,说的比唱的好听,四川,,2023-09-17 20:49:56,0,True
102,果然是广告 说的好像牛顿是因为吃苹果吃多了才搞出牛顿三定律是的,广东,,2023-09-17 20:09:14,0,True
102,这是个仙丹吧,甘肃,,2023-09-16 22:05:39,0,True
102,饭前吃还是饭后吃？,浙江,,2023-09-15 00:11:38,0,True
102,饭前服用还是饭后服用好,四川,,2023-09-14 21:31:36,0,True
102,想增肥的怎么办[笑哭],湖南,,2023-09-14 14:15:12,0,True
102,好吃吗,河南,,2023-09-14 13:42:06,0,True
102,苹果广告,浙江,,2023-09-14 12:25:27,0,True
102,不是不能空腹吃苹果吗？,浙江,,2023-09-13 16:01:12,0,True
102,我已经把一年的苹果都吃了，是不是要超越琦玉老师了？,浙江,,2023-09-13 02:51:32,0,True
103,不说我还以为我是在吃金苹果[微笑],广东,男,2023-09-13 00:52:34,0,True
103,一天一苹果 医生远离我,重庆,男,2023-09-12 22:28:33,0,True
103,好好好明天就买,重庆,,2023-09-12 22:27:29,0,True
103,省流：苹果是万能的[doge],湖南,,2023-09-12 21:49:46,0,True
103,苹果里面那么多糖  会让你起特多痘痘 变胖 牙齿损伤  只吃了苹果的话还会因为其他营养物质摄入不足 导致皮肤暗黄 身体乏力 多汗盗梦 抵抗力变差 每天昏昏沉沉啥时都办不好记不起 长期下去活不过一年,四川,,2023-09-12 20:50:16,0,True
103,很有效果，吃了一周苹果，感觉苹果有点贵[脸红],广东,,2023-09-12 19:07:55,0,True
103,我在超市买了个苹果，已经放两个多月没腐烂。,广东,,2023-09-12 15:56:56,0,True
103,找不到医生了，离得太远,河北,男,2023-09-11 23:45:16,0,True
103,看来要囤苹果了，肯定能炒起来,广东,男,2023-09-11 19:04:47,0,True
103,有人测过吗？管用吗？,陕西,,2023-09-11 17:50:21,0,True
103,我们学校苹果三块钱一个，贼贵里面还有虫子[灵魂出窍],广东,男,2023-09-10 18:17:12,0,True
103,完了苹果涨价了要吃不起了,江苏,,2023-09-10 17:48:25,0,True
103,边吃苹果边奖励是不是会抵消奖励带来的记忆力下降和皮肤质量变差[doge],河南,,2023-09-10 00:50:33,0,True
103,An apple a day keep the doctor away[doge],江苏,女,2023-09-09 23:40:25,0,True
103,怎麼吃法呢？,四川,,2023-09-09 22:14:21,0,True
103,好的，吃起来,浙江,,2023-09-09 17:14:24,0,True
103,苹果涨价了,陕西,,2023-09-09 15:47:29,0,True
103,说的是吃苹果，不是只吃苹果,重庆,,2023-09-09 09:41:36,0,True
103,以前我还好  现在吃了就容易拉肚子...有没有跟我一样的。。。,广东,男,2023-09-09 07:49:40,0,True
103,古人说，水满则溢，一点都没错，做任何事情都要有个度,江苏,,2023-09-07 10:06:49,1,True
104,我现在就去买,湖南,女,2023-09-25 15:07:28,0,True
104,一天奖励自己一次 再吃个苹果会补回来吗[妙啊],山西,,2023-09-19 21:55:51,0,True
104,"&#34;An apple a day keeps the doctor away.&#34;
医生：你不要过来啊",安徽,男,2023-09-17 21:30:49,0,True
104,第31天成仙了,湖北,,2023-09-15 14:23:40,0,True
104,仙界苹果树,广东,,2023-09-15 00:16:12,0,True
104,别的不知道反正改善便秘是真的有用，但是我不喜欢吃苹果,福建,,2023-09-14 14:26:35,0,True
104,如果每天吃三个苹果，连续吃30年，然后呢是什么效果哎？,河北,,2023-09-14 13:21:25,0,True
104,亲戚之前试过，现在变成苹果了,广西,,2023-09-14 13:04:40,0,True
104,以前苹果按斤买，现在按个买[吃瓜],浙江,,2023-09-14 11:50:51,0,True
104,28年了，家里种苹果的我得道成仙了,山西,,2023-09-13 19:30:13,0,True
104,苹果表示 哥我真没这功能,四川,,2023-09-13 13:20:48,0,True
104,苹果现在贵的要死,广东,,2023-09-13 11:56:00,0,True
104,上次看到一模一样的文案还是喝柠檬水,安徽,,2023-09-13 11:24:15,0,True
104,一年最多吃两苹果[笑哭],江苏,男,2023-09-13 00:56:11,0,True
104,吃苹果倒牙。。。唉,北京,,2023-09-12 22:33:48,0,True
104,省流：不便秘，不胖，牙齿不口臭不黄：皮肤好，记忆力变好,广西,男,2023-09-12 22:18:00,0,True
104,第三十天，你发现看到苹果就反胃，这是因为你吃伤了[doge],黑龙江,男,2023-09-11 19:00:33,0,True
104,为什么我吃完苹果会很容易饿,广西,,2023-09-11 11:06:48,0,True
104,苹果过敏的人有救了[doge],广东,,2023-09-10 22:27:41,0,True
104,"吃了230年苹果了，
目前渡劫期后期
打算再过50年
在华山突破。
到时候可有雷灵根的道友。有前来助阵。",山东,,2023-09-10 15:01:37,0,True
105,减肥的时候一天啃三苹果，连着吃了三天 到现在都是看到苹果都没胃口[嫌弃],浙江,,2023-09-10 14:38:32,0,True
105,请问吃苹果几？要不动，要不要磨碎,山西,,2023-09-10 11:05:51,0,True
105,"不行！我的胃不兼容苹果的果酸和果腊…
李子，橙子，芒果…几乎可以带皮吃的水果吃了都没事！唯独苹果，吃完不用半个小时立马胃痛，不吐出来不罢休，热水都没用的！[大哭]",广东,男,2023-09-10 01:26:37,0,True
105,好，这就买苹果吃[doge],湖北,,2023-09-09 14:03:50,0,True
105,师傅别念了，我明天就去买行了吧[doge],四川,男,2023-09-09 01:13:22,0,True
105,我家这苹果五块一斤[辣眼睛],河南,男,2023-09-18 23:09:39,0,True
105,这不就是现实中的催体丹[doge],辽宁,,2023-09-18 22:13:57,0,True
105,天天吃吧，包你看见苹果牙就会酸[吃瓜],重庆,,2023-09-18 01:55:45,0,True
105,牛顿就是爱吃苹果才发现万有引力。你说苹果牛不牛。,江苏,,2023-09-17 22:31:52,0,True
105,我现在就起床下楼去买苹果🍎,云南,,2023-09-15 16:31:54,0,True
105,可惜今年苹果是真的贵，吃不起了[OK],河北,,2023-09-15 11:02:10,0,True
105,笑死,安徽,男,2023-09-14 14:22:40,0,True
105,原来是卖苹果的呀，那一切都正常了,浙江,男,2023-09-14 12:42:50,0,True
105,一天一苹果，医生远离我[打call],安徽,,2023-09-14 10:41:07,0,True
105,一个五块钱起步，吃不起,湖北,,2023-09-12 23:39:45,0,True
105,[doge]One apple one day doctor keep away.,辽宁,男,2023-09-12 23:04:57,0,True
105,苹果会氧化为什么还抗氧化？,新疆,,2023-09-12 22:19:40,0,True
105,你们得注意点，这玩意不是谁都能吃的，肠胃不太好得，不建议早上吃，你可能会腹痛,吉林,男,2023-09-12 20:31:42,0,True
105,我试过了，如果每天坚持吃一个苹果 结果就是一个月之后吃掉30个苹果,河南,,2023-09-12 16:03:06,0,True
105,@杰尼弗儿,陕西,,2023-09-12 00:17:36,0,True
106,搭配医生可以制成磁悬浮列车,天津,男,2023-09-11 21:46:36,0,True
106,过敏咋办,河北,,2023-09-11 11:11:49,0,True
106,闲的没事就吃一个，确实爱吃苹果,安徽,,2023-09-11 02:11:32,0,True
106,每天要吃多少个？,广东,男,2023-09-10 23:41:49,0,True
106,我觉得苹果好酸，不管什么品种的苹果都是这样，不过我爸妈还有周围的人都说苹果不酸，还逼着我吃苹果，我真的是吃不下，太酸了，吃完一个苹果，感觉舌头都是酸的,湖北,,2023-09-10 18:30:49,0,True
106,我们班有个女生天天吃苹果,四川,,2023-09-10 16:05:34,0,True
106,还有大量的果糖呢？,浙江,,2023-09-10 04:42:02,0,True
106,但我想胖得吃什么水果呢,福建,,2023-09-10 03:07:07,0,True
106,突然发现，我几乎不吃水果[脸红],山东,,2023-09-09 18:44:50,0,True
106,"没啥用。
因为我吃过很久一段时间的苹果。
但是，如果是那种经常吃油炸食品的人，或许改善很大。",浙江,,2023-09-09 17:37:57,0,True
106,先说结论，你就是这么和观众汇报的[doge],山东,,2023-09-09 17:25:54,0,True
106,现在的苹果，那还有什么苹果味啊,辽宁,,2023-09-09 16:38:00,0,True
106,我不喜欢吃苹果，因为有各自各自的声音,江西,男,2023-09-09 10:15:56,0,True
106,我吃苹果会反而更饿 没有饱腹的实在感 一定要吃肉才行,上海,,2023-09-18 16:13:10,0,True
106,你把苹果当食物。苹果把你当养料。,山东,,2023-09-18 15:18:09,0,True
106,太贵了,广东,,2023-09-17 23:12:44,0,True
106,不知道的还以为你说的不是苹果，是火灵果呢,广东,男,2023-09-15 17:00:47,0,True
106,连着吃一个礼拜以后身体会散发出苹果的味道…,上海,男,2023-09-15 04:29:17,0,True
106,我吃苹果就拉稀[笑哭][大哭],广东,,2023-09-12 22:54:37,0,True
106,苹果你一天吃十个你也补充不了多少维生素C,江苏,,2023-09-12 22:36:36,0,True
107,早晨起啦吃个苹果，然后拉稀了,北京,男,2023-09-12 22:24:31,0,True
107,试一下，一个月后再来[吃瓜],江苏,男,2023-09-12 18:36:13,0,True
107,我吃苹果只喜欢吃花牛，其他的吃着感觉太脆了,河南,男,2023-09-11 23:54:21,0,True
107,饿了吃苹果只会让我更觉得饿，但是又会有肚子胀的感觉。并没有饱腹感,四川,,2023-09-11 18:57:15,0,True
107,这是对生活本身不是很健康或者亚健康的人而言的，要是自己本来就健健康康的人苹果就是一个好吃的水果,山西,男,2023-09-11 17:22:08,0,True
107,饭后还是饭前吃？,山东,,2023-09-10 22:49:35,0,True
107,换一个水果，也有这种功效吧。,江苏,男,2023-09-25 16:57:33,0,True
107,这是命运齿轮并没有开始转动，脑子反而停转了[doge],江苏,,2023-09-20 23:37:42,0,True
107,饭前还是饭后？,浙江,,2023-09-19 01:54:15,0,True
107,小哥，买苹果吗[doge],上海,,2023-09-17 23:40:25,0,True
107,苹果抗氧化物质，为啥它自己会氧化？,江西,,2023-09-17 17:46:53,0,True
107,空腹吃苹果不会越吃越饿吗？好像酸的都会吧,广东,男,2023-09-17 15:18:57,0,True
107,一天一苹果 在中医来看不太好,广东,,2023-09-17 07:35:57,0,True
107,有这一句话：一天一苹果，皮尔斯远离我,山东,男,2023-09-17 00:05:07,0,True
107,我刚吃了一个苹果，你就给我推送苹果[嗑瓜子][嗑瓜子][嗑瓜子][嗑瓜子][嗑瓜子][嗑瓜子][嗑瓜子][嗑瓜子],广东,男,2023-09-16 13:54:18,0,True
107,放心，我一个不爱吃苹果的人，我能清晰的记得，两岁前我爸给我妈做了什么，还有清晰的借的钱，6岁之前我和我妈去了哪里做了什么事以及在幼儿园发生了任何事情，记得一清二楚,广东,男,2023-09-16 11:41:01,0,True
107,这不是仙果？[笑哭],广东,,2023-09-15 15:19:07,0,True
107,第114514天，你会发现你吃的不是苹果，而是林檎[doge],福建,,2023-09-15 00:47:38,0,True
107,吃苹果拉肚子的路过[微笑],山东,,2023-09-14 13:08:11,0,True
107,我也知道苹果好，一斤就几个，越来越买不起了[笑],内蒙古,,2023-09-14 12:53:36,0,True
108,苹果太贵了，吃不起,湖北,,2023-09-14 11:53:32,0,True
108,苹果我吃着吃着就不想吃了饱了[笑哭],山东,,2023-09-13 20:52:53,0,True
108,连续三十天吃苹果就会发现真好吃，还不用剥皮，真方便,浙江,,2023-09-13 17:26:10,0,True
108,然而很多苹果打了蜡的[doge],湖南,,2023-09-13 16:11:51,0,True
108,市面上的苹果浓缩汁是商家向果农收购的坏果榨汁出来的，不如直接去买苹果吃，比榨汁的营养物质多,广东,,2023-09-13 14:42:30,0,True
108,可是为什么我小时候吃了一个苹果结果更饿了[保卫萝卜_哭哭][保卫萝卜_哭哭][保卫萝卜_哭哭],山西,男,2023-09-13 09:38:06,0,True
108,早上吃个苹果确实好 ，不知道是不是错觉每次早上吃了苹果上午精神状态都更好，一般我上午会有点犯困,江西,,2023-09-09 21:52:32,0,True
108,看来英语中说的：一日一苹果，医生远离我。是有道理的,河北,男,2023-09-09 16:16:27,0,True
108,一听到别人咬苹果的声音，我就浑身发冷,江苏,,2023-09-24 00:29:34,0,True
108,会变成苹果仙人,河北,男,2023-09-22 09:53:54,0,True
108,吃一年，立地飞升,四川,,2023-09-18 13:25:03,0,True
108,原地飞升,河北,,2023-09-17 23:52:44,0,True
108,@AI视频小助理 总结一下,浙江,男,2023-09-17 23:49:06,0,True
108,我的命运齿轮转动没转动不知道，我肚子动了一下，饿了！,新疆,,2023-09-16 20:52:30,0,True
108,@戒一切,河南,女,2023-09-15 14:14:11,0,True
108,笑死，每餐光吃一个苹果根本吃不饱,湖北,男,2023-09-14 13:14:49,0,True
108,苹果好硬的，而且我咬下去有时候会塞牙缝，牙龈也会被挤着疼，所以我以前都不怎么喜欢吃苹果[笑哭],四川,男,2023-09-13 20:50:40,0,True
108,五十岁的你身体变差了，这个时候如果坚持吃三十年苹果，你会很惊奇的发现，你百分之百能活到八十岁,江西,男,2023-09-12 23:10:02,0,True
108,是顶替饭吃，还是餐后水果吃？,山东,,2023-09-12 23:04:32,0,True
108,@中国食品报融媒体 科普一下可以吗？爸妈被这个洗脑了,湖南,,2023-09-11 09:18:29,0,True
109,水果对人身体有很大帮助,柬埔寨,男,2023-09-21 22:35:42,0,True
109,刚吃了14味道不错，马上15pro到了，到时候试一试,重庆,,2023-09-20 02:33:30,0,True
109,不爱吃苹果，也不便秘[doge],江苏,女,2023-09-18 19:03:26,0,True
109,拒绝工业垃圾，拥抱自然水果,江苏,男,2023-09-18 13:57:16,0,True
109,我还以为只吃苹果呢,江西,男,2023-09-18 00:40:43,0,True
109,是真的，古时候飞升渡劫都要吃苹果,天津,,2023-09-18 00:35:36,0,True
109,吃完发现自己没有补充蛋白质营养不良似了,湖北,男,2023-09-16 09:48:58,0,True
109,苹果真的很好吃[星星眼]嘎嘎炫,江西,男,2023-09-14 22:47:43,0,True
109,第100天成为无敌战神[doge],河北,,2023-09-14 19:56:42,0,True
109,真的，我吃了30天，马上飞升了，网友们仙界见,安徽,,2023-09-14 12:08:26,0,True
109,明天就去买一袋！,河南,,2023-09-13 21:13:57,0,True
109,冷知识：吃过苹果的90后无一人活过100岁,山东,,2023-09-13 11:53:57,0,True
109,少抖机灵,江苏,,2023-09-13 13:59:43,0,False
109,我看错标题了[微笑]我看成了“连续一个月只吃苹果”,广东,女,2023-09-13 00:36:44,0,True
109,没变化，吃了2个月每天早上一个苹果。亲测,上海,,2023-09-12 18:14:32,0,True
109,"不知道有没有和我一样的
从小就不吃苹果，牙齿和硬果肉摩擦的那一刻我浑身的汗毛都竖起来了，就像拿尖锐的物体在黑板上一直划那种感觉，吃一口难受一整天那种[微笑]所以我每天蒸一个苹果吃有同样的效果吗[藏狐]",河南,,2023-09-11 20:53:54,0,True
109,苹果应该是世界上最难吃的水果了吧？我吃的想吐，但还是每天坚持吃,广东,,2023-09-10 19:02:52,0,True
109,我家每年能产出大约三十万斤苹果,四川,,2023-09-10 12:42:13,0,True
109,便秘人群早上空腹吃苹果可以促进排便,河北,,2023-09-10 12:23:20,0,True
109,果酸和果糖怎么办,江苏,男,2023-09-10 09:17:20,0,True
109,我空腹吃苹果，胃子会疼,安徽,,2023-09-10 03:35:50,0,True
110,抛开剂量谈疗效。,辽宁,,2023-09-10 01:17:28,0,True
110,把所有的不良反应全都跳过去了，真是一个小天才,山东,男,2023-09-09 20:56:34,0,True
110,我都是晚上吃苹果，听说晚上吃饭对身体不好，不知道对不对,广东,,2023-09-09 18:19:49,0,True
110,超级喜欢吃苹果～,四川,女,2023-09-09 16:20:57,0,True
110,可能是小时候吃多了苹果梨子这些常见水果，如今对苹果蕉梨类的水果敬谢不敏,四川,,2023-09-09 15:00:48,0,True
110,一天三顿吃苹果30天….变成什么样我不敢说[抠鼻]但一定会疯,广东,,2023-09-25 19:50:28,0,True
110,别了，俩天估计就快饿疯了,广东,,2023-09-25 20:55:17,0,False
110,会电磁辐射超标，眼睛里发光,安徽,,2023-09-17 22:43:12,0,True
110,这样太慢了，我可以一次性吃30个苹果吗？,江西,,2023-09-17 21:36:57,0,True
110,这文案好熟悉[doge],福建,,2023-09-16 20:52:38,0,True
110,吃苹果会上火,广东,男,2023-09-13 17:58:40,0,True
110,今天刚买，7块-8块一斤，小县城[笑哭],重庆,,2023-09-13 09:39:38,0,True
110,如果我直接吃第30天的苹果是不是只用吃一次就有同样的效果[思考],河南,,2023-09-12 23:05:49,0,True
110,"one apple a day,doctor keeps me away",上海,男,2023-09-12 23:01:49,0,True
110,一看有链接。。。。。,湖南,男,2023-09-12 22:19:59,0,True
110,………别说连着吃一个月，吃两天，我就是医院急诊科的常客[笑哭],河南,,2023-09-12 19:14:41,0,True
110,苹果籽吃多了不会中毒吗？毕竟可以提炼氰化钾,江苏,,2023-09-11 23:41:26,0,True
110,照着视频吃了几天，没钱了[大哭],浙江,男,2023-09-11 21:59:17,0,True
110,我的医生朋友都不跟我来往了,福建,男,2023-09-11 10:29:36,0,True
110,为什么我吃苹果会胃反酸[笑哭][笑哭][笑哭],广东,男,2023-09-10 23:40:32,0,True
110,如果你连续30吃苹果，那么会发生就是你连续一个月吃苹果,江苏,,2023-09-10 12:06:36,0,True
111,曾经的食疗，今天的果疗，6,江苏,,2023-09-10 08:50:18,0,True
111,如果对苹果过敏怎么办？,四川,女,2023-09-09 23:13:58,0,True
111,苹果汁会有同样的效果吗[笑哭],湖南,男,2023-09-09 17:23:24,0,True
111,妈妈再也不用担心我的学习[脸红],湖南,,2023-09-23 20:49:13,0,True
111,我减肥的时候吃过  三餐都是苹果 晚上睡之前喝口酸奶 15天瘦了14斤 但是再也吃不下苹果了[笑哭],广东,,2023-09-20 17:56:16,0,True
111,是真的，连续吃了一年我发现自己变成超体里面的终极版寡姐了[兔年吉祥東雪蓮_猫猫可爱],湖北,,2023-09-13 12:41:22,0,True
111,能做到每天吃的是西红柿和胡萝卜，其它都在变,内蒙古,,2023-09-12 20:50:56,0,True
111,第三十一天：快醒醒大白天还在做梦呢!,广东,男,2023-09-11 19:49:40,0,True
111,求你下次换点欢快的音乐好吗？我还以为连续吃30天的苹果会出现什么大问题,贵州,男,2023-09-10 15:09:01,0,True
111,现在的苹果又酸，又涩，海绵口感，不面也不脆，又贵，小时候挺喜欢吃苹果，现在买两个可以放到臭，一点食欲都没有。,云南,,2023-09-08 20:45:16,0,True
111,我每天中午去教室都要带一颗苹果在路上吃[星星眼],四川,女,2023-09-14 14:57:58,0,True
111,第31天就装小盒了,广东,男,2023-09-13 00:28:33,0,True
111,吃，我吃吃吃！,湖北,,2023-09-12 23:14:42,0,True
111,我这辈子都没吃到过好苹果  买的全是像放很久地瓜一样的味道  再贵的都是那样 唉,广东,,2023-09-12 23:12:39,0,True
111,晚上熬夜饿了，吃别的都不太舒服。只有苹果，亲测,吉林,,2023-09-12 07:28:51,0,True
111,我已经好几年没吃过苹果了，就连其他水果都几乎不吃，吃苹果真能通肠胃吗[笑哭],广东,,2023-09-11 19:42:39,0,True
111,厉害了,浙江,,2023-09-10 22:04:49,0,True
111,这广告真好,四川,,2023-09-10 16:31:25,0,True
111,可是苹果有点贵,山东,,2023-09-09 23:06:31,0,True
111,别管我会发现什么，我要有钱能天天吃水果，那我脸上就会出现幸福的微笑[doge],广东,,2023-09-09 22:53:30,0,True
112,40天 我在天上飞,四川,,2023-09-17 21:52:15,0,True
112,那我就吃了至少30个苹果[打call],江苏,男,2023-09-17 13:31:40,0,True
112,搞得我都想试一试了,河南,,2023-09-16 22:09:36,0,True
112,哈哈，我就知道评论有链接，这个链接是饮料和连续30天吃苹果有什么关系吗？可以连续30天只喝这个饮料吗,重庆,男,2023-09-13 23:06:34,0,True
112,医生离开了太阳系[doge],江苏,,2023-09-12 21:22:02,0,True
112,是连续30天只吃苹果，不吃别的东西吗？那可太难坚持了,辽宁,男,2023-09-11 22:23:09,0,True
112,有没有一种可能，换个bgm会不同凡响,吉林,,2023-09-10 19:31:20,0,True
112,感觉苹果没有以前好吃了，好多年不吃苹果了，一想到苹果的味道就后背发凉,河北,,2023-09-10 17:20:42,0,True
112,[蛆音娘_吃瓜群众]我家种苹果的吃了十几年，基本四季没断过，亲身实验，没那么多神奇效果,江苏,女,2023-09-10 11:08:24,0,True
112,苹果还是得脆的，面的真的吃不下去,山东,,2023-09-09 17:29:52,0,True
112,第六十天，你会发现你已成仙,浙江,,2023-09-09 15:24:41,0,True
112,每吃柠檬行不行？感觉这东西含的维c更多,广东,男,2023-09-17 16:18:38,0,True
112,讲个笑话，大学时我们专业课老师想减肥，我们班导出主意说多吃苹果一天5个，少主食，结果我们那个老师信了，而且还加剂量，就这么一个星期，是瘦10斤，然后据我们另一个老师也就是我们专业课老师的对象说，以后别听你们班导出主意，现在她家那位见者苹果就恶心，而且一断了，疯狂增重[OK],内蒙古,,2023-09-14 17:38:45,0,True
112,慢性咽炎吃苹果确实不错的,广东,,2023-09-14 12:23:22,0,True
112,吃苹果的确对身体有好多好处。,广东,,2023-09-13 22:37:19,0,True
112,如果你每天喝足够的水，你会发现，拉粑粑很顺畅[滑稽],四川,男,2023-09-12 23:13:43,0,True
112,吃苹果对皮肤确实很好，脸上有痘痘痘印，我吃一周的苹果痘印就淡了很多，真的神效,湖南,,2023-09-12 17:31:26,0,True
112,苹果确实很好,吉林,,2023-09-12 07:28:13,0,True
112,农药残留超标,陕西,,2023-09-12 23:57:20,0,True
112,[星星眼],四川,,2023-09-19 00:11:25,0,True
113,牛啊,陕西,,2023-09-18 15:46:42,0,True
113,"我:奶奶我身体不舒服[大哭]
奶奶:让你不要吃苹果，现在好了吧，医生现在距离咱十万八千里，都是你害得吧[doge]",河南,男,2023-09-17 19:09:32,0,True
113,只吃苹果很痛苦的,黑龙江,男,2023-09-17 09:55:16,0,True
113,苹果好贵，而且稍微便宜点的又不好吃[喜极而泣],安徽,女,2023-09-15 23:15:57,0,True
113,那么每天食用苹果的适宜剂量是多少呢？,上海,,2023-09-15 16:52:15,0,True
113,@呱呱0vo 对身体好,山东,男,2023-09-13 00:11:19,0,True
113,每次吃带皮的水果，过会都感觉嘴唇火辣辣的，有时候还有点痒，真的难受，导致我都不敢吃了[笑哭],浙江,,2023-09-12 23:53:59,0,True
113,关键苹果很贵 不然我真的可以天天吃,江苏,女,2023-09-12 23:32:44,0,True
